"","Node","group","group_color"
"1","Euryarchaeota","Up_PDvHC","#aec7e8"
"2","Actinobacteria","Up_PDvBoth","#98df8a"
"3","Bacteroidetes","Down_PDvHC","#1f77b4"
"4","Firmicutes","None","#c7c7c7"
"5","Proteobacteria","Up_PDvHC","#aec7e8"
"6","Verrucomicrobia","Up_PDvHC","#aec7e8"
"7","Viruses_noname","Up_PDvHC","#aec7e8"
"8","donor_group_HC","Donor_Group","#d62728"
"9","donor_group_PC","Donor_Group","#d62728"
"10","donor_group_PD","Donor_Group","#d62728"
